id	ean	category	quantity	notsent	name	cnName	lastWeek
1583	4250755336701	ZUB	464	14	Karton02 320x230x220	Karton02	200|44|24|10|1
1584	4250755336718	ZUB	714	1	Karton03 500x300x180	Karton03	33|0|0|0|0
1585	4250755336725	ZUB	314	9	Karton04 550x200x100	Karton04	156|38|22|21|6
1586	4250755336732	ZUB	2469	1	Karton05 1100x180x250	Karton05	52|19|8|4|4
1587	4250755336770	Deleted-element	200	0	Klebeband Red	Klebeband-red	0|0|0|0|0
1588	4250755336749	ZUB	236	43	Karton06 900x150x150	Karton06	490|145|76|48|28
1589	4250755336756	ZUB	1797	22	Karton07 550x450x150	Karton07	67|8|3|0|0
1590	4250755336763	ZUB	1800	0	Karton08 250x200 ??	Karton08	0|0|0|0|0
1591	4250755355030	BM-Ravello	4	0	Ravello Weiß 800 Unterschrank (C)	TSP-800 White	1|1|1|0|0
1592	4250755355047	BM-Ravello	12	0	Ravello Anthrazit 800 Unterschrank (C)	TSP-800 Gray	2|1|0|0|0
1593	4250755345703	Rav13	12	1	Ravenna13K Tür 100	MMD13 D 100	5|3|1|1|1
1594	4250755355061	BM-Quadratto	2	1	Quadratto Weiß 600 Main Cabinet (C)	D818-600M White	2|0|0|0|0
1595	4250755355078	BM-Quadratto	10	1	Quadratto Weiß 900 Main Cabinet (C)	D818-900M White	2|0|0|0|0
1596	4250755357867	Rav26	12	1	Ravenna26K Tür 75	DWA1902 D 750	44|5|2|0|0
1597	4250755332536	WB-Keramik	19	3	Brüssel001R	HY3052R/CH001R	27|2|1|1|0
1598	4250755332543	WB-Keramik	19	0	Brüssel327	9327-W	3|0|0|0|0
1599	4250755329383	WP-Badewanne	5	0	Vicenza702-OA	FB702-OA	0|0|0|0|0
1600	4250755355122	BM-Quadratto	0	0	Quadratto Weiß 730 Main Cabinet (C)	D818-730M White	5|0|0|0|0
1601	4250755355153	BM-Quadratto	-1	1	Quadratto Weiß 1000 Main Cabinet (C)	D818-1000M White	1|0|0|0|0
1602	4250755355184	BM-Quadratto	0	0	Quadratto Anthrazit 600 Main Cabinet (C)	D818-600 Gray	1|0|0|0|0
1603	4250755355214	BM-Quadratto	8	0	Quadratto Anthrazit 730 Main Cabinet (C)	D818-730 Gray	0|0|0|0|0
1604	4250755355245	BM-Quadratto	12	0	Quadratto Anthrazit 900 Main Cabinet (C)	D818-900 Gray	0|0|0|0|0
1605	4250755355276	BM-Quadratto	3	3	Quadratto Anthrazit 1000 Main Cabinet (C)	D818-1000 Gray	4|0|0|0|0
1606	4250755355306	BM-Quadratto	15	0	Quadratto 5527 600 Main Cabinet (C)	D818-600 5 527	1|1|1|1|1
1607	4250755355337	BM-Quadratto	18	0	Quadratto 5527 730 Main Cabinet (C)	D818-730 5 527	0|0|0|0|0
1608	4250755355368	BM-Quadratto	9	0	Quadratto 5527 900 Main Cabinet (C)	D818-900 5 527	0|0|0|0|0
1609	4250755355399	BM-Quadratto	0	0	Quadratto 5527 1000 Main Cabinet (C)	D818-1000 5 527	0|0|0|0|0
1611	4250755310565	BM-Bavaria	4	1	Bavaria Weiß 1000 Main Cabinet (C)	TBD	1|1|1|1|0
1612	4250755310572	BM-Bavaria	0	0	Bavaria Weiß 1000 Spiegel (SP)	TBD	0|0|0|0|0
1613	4250755310664	BM-Bavaria	0	0	Bavaria Anthrazit 1000 Main Cabinet (C)	TBD	0|0|0|0|0
1614	4250755310671	BM-Bavaria	6	0	Bavaria Anthrazit 1000 Spiegel (SP)	TBD	0|0|0|0|0
1615	4250755336848	Montage	66	0	Montage Bremen Haltestange rund - MMBR1 new		0|0|0|0|0
1616	4250755336855	Montage	78	0	Montage Bremen Haltestange 4-eckig - MMBR2 new		0|0|0|0|0
1617	4250755336824	ZUB	140	12	WH02-450	TBD	148|50|23|13|6
1618	4250755336831	ZUB	148	9	WH02-500	TBD	80|22|8|0|0
1619	4250755328287	DT-Geoma	-3	3	Geoma04W 90x140x4	Geoma04W 90x140x4	24|12|2|0|0
1620	4250755332550	WB-Gussmar	23	0	Colossum11-1000	MG201-1000	3|1|0|0|0
1621	4250755328270	DT-Lucia	16	0	Lucia04AR 90x140x4 AR	Lucia 4A04W 90x140x4 AR	21|7|3|1|0
1622	4250755399898	Montage	136	7	Montage Teramo04 Packet	new	118|27|13|8|3
1623	4250755399904	Montage	166	27	Montage Ravenna17 Packet	new	295|77|42|26|8
1624	4250755399911	Montage	106	15	Montage Teramo04-2 Packet	new	134|39|18|12|5
1625	4250755399928	Montage	20	4	Montage Ravenna17-2 Packet	new	132|37|14|2|1
1626	4250755399935	Montage	58	4	Montage Ravenna17-2U Packet	new	51|20|9|3|1
1627	4250755325583	WP-Cortona	29	7	Cortona113 Tür 120 R	DWA113-120 R	111|33|18|8|2
1628	4250755361369	Rav56MS_ST	4	0	Rav56L/57L MS Seiten 80	221/231 SP-800 MS L	10|0|0|0|0
1629	4250755361376	Rav56MS_ST	27	1	Rav56L/57L MS Seiten 90	221/231 SP-900 MS L	16|6|2|0|0
1630	4250755361383	Rav56MS_ST	8	0	Rav56L/57L MS Seiten 100	221/231 SP-1000 MS L	9|1|1|1|0
1631	4250755361390	Rav56MS_ST	15	0	Rav56R/57R MS Seiten 80	221/231 SP-800 MS R	7|2|0|0|0
1632	4250755361406	Rav56MS_ST	9	2	Rav56R/57R MS Seiten 90	221/231 SP-900 MS R	12|3|3|1|0
1633	4250755361413	Rav56MS_ST	11	0	Rav56R/57R MS Seiten 100	221/231 SP-1000 MS R	12|7|1|0|0
1634	4250755361420	Rav56MS	2	0	Rav56MS Tür 80 L/R	221 D-800 MS	15|1|0|0|0
1635	4250755361437	Rav56MS	37	3	Rav56MS Tür 90 L/R	221 D-900 MS	25|8|5|1|0
1636	4250755361444	Rav56MS	36	0	Rav56MS Tür 100 L/R	221 D-1000 MS	19|8|2|1|0
1637	4250755361451	Rav56MS	3	0	Rav57L MS Seite+Tür 120	231 D+F 1200 L	6|1|0|0|0
1638	4250755361468	Rav56MS	15	0	Rav57R MS Seite+Tür 120	231 D+F 1200 R	2|1|0|0|0
1639	4250755361710	Rav52	24	0	Ravenna52 Seiten 80	342F80	0|0|0|0|0
1640	4250755361727	Rav52	19	2	Ravenna52 Seiten 90	342F90	9|4|1|0|0
1641	4250755361734	Rav52	16	1	Ravenna52 Seiten 100	342F100	3|1|1|0|0
1642	4250755361741	Rav52	10	3	Ravenna52 Tür	342 D+D	12|5|2|0|0
1643	4250755361819	Rav50UK	14	0	Ravenna50 Seiten 80	642 SP F800	2|0|0|0|0
1644	4250755361826	Rav50UK	9	0	Ravenna50 Seiten 90	642 SP F900	2|0|0|0|0
1645	4250755361833	Rav50UK	11	0	Ravenna50 Tür 120	642D+D1200	2|0|0|0|0
1646	4250755333410	WC-Toilet+Bidet	26	0	WC Wandbefestigung 	TBD	13|4|1|0|0
1647	4250755333427	WC-Toilet+Bidet	59	4	Aachen304T	SM004	56|19|8|3|1
1648	4250755329390	WP-Badewanne	0	0	Vicenza701-0A	FB701-OA	0|0|0|0|0
1649	4250755341224	Schiebetür-Amalfi	0	0	Amalfi 19H 775 KMG TS19H	TS19H 775 K+MG	0|0|0|0|0
1650	4250755341231	Schiebetür-Amalfi	0	0	Amalfi 19H 900 KMG TS19H	TS19H 900 K+MG	0|0|0|0|0
1651	4250755332567	WB-Gussmar	0	0	Colossum17-1000	MZ205-1000	0|0|0|0|0
1652	4250755325590	WP-Cortona	-4	4	Cortona113 Tür 120 L	DWA113-120 L	55|9|4|1|0
1653	4250755325606	WP-Cortona	2	11	Cortona113 Seite 70	DWA113-SP700	155|36|20|8|2
1654	4250755325613	WP-Cortona	34	0	Cortona113 Seite 80	DWA113-SP800	11|6|2|1|0
1655	4250755333434	WC-Toilet+Bidet	8	0	Spülkasten Unterputz	HS001	2|0|0|0|0
1656	4250755333441	WC-Toilet+Bidet	80	0	TBD	UF-007	0|0|0|0|0
1657	4250755333458	WC-Toilet+Bidet	24	0	WCD308 -Aachen308 311 3170	UF-1122A	0|0|0|0|0
1658	4250755336527	Deleted-element	600	0	Klebeband	Klebeband	0|0|0|0|0
1659	4250755328010	DT-Faro+Novas+Xetro	5	0	Faro1W X 100x100x14	14G01W 100*100*14	13|4|3|2|0
1660	4250755336916	DS-Ablauf	47	0	PU014	PU014	3|3|3|1|0
1661	4250755336909	DS-Ablauf	45	3	PU013	PU013	5|2|2|1|0
1662	4250755328386	DT-Faro+Novas+Xetro	2	0	Rosegold Abdeckung zu Xetro04 80	Rosegold 124x644mm	0|0|0|0|0
1663	4250755328393	DT-Faro+Novas+Xetro	4	0	Rosegold Abdeckung zu Xetro04 90	Rosegold 124x744mm	0|0|0|0|0
1664	4250755323169	Bremen1MS	15	0	Bremen01MS 150	BR7003-1500S	31|9|3|1|0
1665	4250755323176	Bremen1MS	10	3	Bremen01MS 160	BR7003-1600S	48|14|7|4|0
1666	4250755333465	WC-Toilet+Bidet	2	2	Aachen179T	2179	37|16|9|2|0
1667	4250755328409	DT-Geoma	0	0	Geoma04A 90x120x3.5 Anthrazit	TBD	0|0|0|0|0
1668	4250755328416	DT-Geoma	8	0	Geoma06A 90x120x4 Anthrazit	TBD	0|0|0|0|0
1669	4250755328423	DT-Geoma	8	1	Geoma08A 80x120x5 Anthrazit	Geoma08A 80x120x5 Anthrazit	2|2|1|1|1
1670	4250755331423	WB-Gussmar	18	0	Colossum802 Anthrazit	802-A	5|4|2|0|0
1671	4250755331430	WB-Gussmar	20	0	Colossum812 Anthrazit	MG502-A	3|2|2|2|0
1672	4250755331447	WB-Gussmar	31	0	Colossum807	MG807	21|4|1|0|0
1674	4250755331461	WB-Gussmar	8	0	Colossum808	D808	9|1|0|0|0
1675	4250755323992	Bremen2SP	0	0	Bremen02SP 100	TBD	0|0|0|0|0
1676	4250755324005	Bremen2SP	0	0	Bremen02SP 120	TBD	0|0|0|0|0
1677	4250755324012	Bremen2SP	0	0	Bremen02SP 140	TBD	0|0|0|0|0
1678	4250755324029	Bremen2WSP	0	0	Bremen02WSP 100	TBD	0|0|0|0|0
1679	4250755324036	Bremen2WSP	0	0	Bremen02WSP 120	TBD	0|0|0|0|0
1680	4250755324043	Bremen2WSP	0	0	Bremen02WSP 140	TBD	0|0|0|0|0
1681	4250755331478	WB-Gussmar	26	0	Colossum807 matt weiß	MG-807-YW	5|0|0|0|0
1682	4250755331485	WB-Gussmar	6	2	Colossum807 matt Anthrazit	MG-807-YG	24|9|4|4|3
1683	4250755331492	WB-Gussmar	7	0	Colossum830	D830	15|9|6|1|0
1684	4250755331508	WB-Gussmar	0	0	Colossum830 matt weiß	D830-YW	0|0|0|0|0
1685	4250755331515	WB-Gussmar	2	0	Colossum830 matt Anthrazit	D830-YG	1|0|0|0|0
1686	4250755331522	WB-Gussmar	10	1	Colossum815	D813	3|0|0|0|0
1687	4250755331539	WB-Gussmar	27	0	Colossum815 matt weiß	D813-YW	0|0|0|0|0
1688	4250755331546	WB-Gussmar	18	0	Colossum815 matt Anthrazit	D813-YG	5|0|0|0|0
1689	4250755331553	WB-Gussmar	36	0	Colossum808 matt Weiß	D808-YW	2|1|0|0|0
1690	4250755331560	WB-Gussmar	20	1	Colossum808 matt Anthrazit	D808-YG	10|3|1|1|1
1691	4250755331409	WB-Keramik	9	1	Brüssel818 matt Anthrazit	TBD	16|12|5|2|1
1692	4250755331416	WB-Keramik	13	0	Brüssel818 matt Kaffee	TBD	11|2|1|0|0
1693	4250755333472	WC-Toilet+Bidet	50	0	Spülkasten zum Aachen304T	Spülkasten zum SM004	0|0|0|0|0
1694	4250755331577	WB-Gussmar	18	2	Colossum104	Colossum104	15|6|4|3|2
1696	4250755335902	DS-Duschrinne	5	0	AS001 700	QSS 1009 -S / 700*70	4|1|1|0|0
1697	4250755335919	DS-Duschrinne	16	1	AS001 1000	QSS 1009 -S / 1000*70	2|0|0|0|0
1698	4250755335926	DS-Duschrinne	18	0	AP001 1000	QPP 1009 -P / 1000*70	0|0|0|0|0
1699	4250755335933	DS-Duschrinne	0	0	AW001 800 Duschrinne	QWW 1009 -Y / 800*70	2|0|0|0|0
1700	4250755335940	DS-Duschrinne	16	0	AW001 900 Duschrinne	QWW 1009 -Y / 900*70	1|1|1|1|0
1701	4250755335957	DS-Duschrinne	18	0	AW001 1000 Duschrinne	QWW 1009 -Y / 1000*70	0|0|0|0|0
1702	4250755331591	WB-Gussmar	11	3	Colossum104 matt Anthrazit	Colossum104 matt Anthrazit	21|10|7|1|0
1703	4250755331584	WB-Gussmar	22	0	Colossum104 matt Weiß	Colossum104 matt Wei�	13|1|0|0|0
1704	4250755333489	WC-Toilet+Bidet	20	0	WCD306 -Aachen106 306	UF-1307	0|0|0|0|0
1705	4250755388410	Ersaetzteile	49	0	Türgriff-DWJ 008	TBD	0|0|0|0|0
1706	4250755388434	Ersaetzteile	19	0	Türgriff-DWJ 038	TBD	0|0|0|0|0
1707	4250755388441	Ersaetzteile	49	0	Türgriff-DWJ 009	TBD	0|0|0|0|0
1708	4250755388458	Ersaetzteile	50	0	Türgriff-1018	TBD	0|0|0|0|0
1709	4250755388465	Ersaetzteile	20	0	Türgriff-DWJ 033	TBD	0|0|0|0|0
1710	4250755388472	Ersaetzteile	48	0	Türgriff-DWJ 010	TBD	0|0|0|0|0
1711	4250755388489	Ersaetzteile	20	0	Türgriff-DL-LS-013	TBD	0|0|0|0|0
1712	4250755388496	Ersaetzteile	20	0	Türgriff-DWJ 011	TBD	0|0|0|0|0
1713	4250755388502	Ersaetzteile	20	0	Türgriff-DWJ 012	TBD	0|0|0|0|0
1714	4250755388519	Ersaetzteile	57	5	Scharnier-DWJ-037	TBD	60|12|3|1|0
1715	4250755388526	Ersaetzteile	44	0	Scharnier-DWJ-002	TBD	6|0|0|0|0
1716	4250755388533	Ersaetzteile	39	0	Scharnier-DWJ-001	TBD	7|0|0|0|0
1717	4250755388540	Ersaetzteile	20	0	Scharnier-DWJ-005	TBD	0|0|0|0|0
1718	4250755388557	Ersaetzteile	20	0	Scharnier-DWJ-004	TBD	0|0|0|0|0
1719	4250755388564	Ersaetzteile	20	0	Scharnier-DWJ-003	TBD	0|0|0|0|0
1720	4250755388014	Ersaetzteile	27	0	Unterdichtung-309D2-6	TBD	29|11|6|1|0
1721	4250755388021	Ersaetzteile	46	0	Unterdichtung-309D2-8	TBD	5|1|1|1|0
1722	4250755388038	Ersaetzteile	23	0	Unterdichtung-309D2-8 für MMD02	TBD	11|4|4|0|0
1723	4250755388045	Ersaetzteile	20	0	Unterdichtung-309D2-8 für MMD03	TBD	0|0|0|0|0
1724	4250755388052	Ersaetzteile	20	0	Unterdichtung-309D2-8 für MMD06	TBD	2|0|0|0|0
1725	4250755388069	Ersaetzteile	18	1	Unterdichtung-S018	TBD	1|1|1|1|0
1726	4250755388076	Ersaetzteile	20	0	Unterdichtung-S028	TBD	0|0|0|0|0
1727	4250755388083	Ersaetzteile	95	0	Dichtung-S06	TBD	2|0|0|0|0
1728	4250755388090	Ersaetzteile	150	0	Dichtung-S013	TBD	0|0|0|0|0
1729	4250755388106	Ersaetzteile	34	0	Dichtung-309B4-6	TBD	5|3|2|1|0
1730	4250755388113	Ersaetzteile	47	0	Dichtung-309B4-8	TBD	4|3|3|0|0
1731	4250755388120	Ersaetzteile	100	0	Dichtung-304AAK	TBD	0|0|0|0|0
1732	4250755388137	Ersaetzteile	100	0	Dichtung-M307AB	TBD	0|0|0|0|0
1733	4250755388144	Ersaetzteile	30	0	Magn S015 S016	TBD	0|0|0|0|0
1734	4250755388151	Ersaetzteile	50	0	Magn 308GA-6	TBD	5|2|1|1|0
1735	4250755388168	Ersaetzteile	50	0	Magn 308GA-8	TBD	1|1|1|1|1
1736	4250755388175	Ersaetzteile	20	0	Magn 308GC-8	TBD	3|0|0|0|0
1737	4250755388182	Ersaetzteile	29	0	Magn-F6	TBD	0|0|0|0|0
1738	4250755388328	Ersaetzteile	178	1	Schwallleiste D017	TBD	12|4|4|2|0
1739	4250755388335	Ersaetzteile	20	0	Schwallleiste D042	TBD	1|0|0|0|0
1740	4250755324050	Bremen2NC	0	0	Bremen02NC 100	Bremen02NC 100	0|0|0|0|0
1741	4250755324067	Bremen2NC	0	0	Bremen02NC 120	Bremen02NC 120	0|0|0|0|0
1742	4250755324074	Bremen2NC	0	0	Bremen02NC 140	Bremen02NC 140	0|0|0|0|0
1743	4250755324081	Bremen2BL	1	0	Bremen02BL 100	Bremen02BL 100	6|0|0|0|0
1744	4250755324098	Bremen2BL	18	3	Bremen02BL 120	Bremen02BL 120	16|11|5|4|2
1745	4250755324104	Bremen2BL	23	1	Bremen02BL 140	Bremen02BL 140	10|1|1|1|0
1746	4250755324111	Bremen2DM	3	0	Bremen02DM 100	Bremen02DM 100	4|1|0|0|0
1747	4250755324128	Bremen2DM	6	0	Bremen02DM 120	Bremen02DM 120	3|0|0|0|0
1748	4250755324135	Bremen2DM	14	2	Bremen02DM 140	Bremen02DM 140	12|3|1|0|0
1749	4250755310787	BM-Yoga	9	0	Yoga N-Anthrazit 600 (C)	Yoga N-Anthrazit 600 (C)	1|0|0|0|0
1750	4250755310770	BM-Yoga	0	1	Yoga N-Anthrazit 800 (C)	Yoga N-Anthrazit 800 (C)	2|0|0|0|0
1751	4250755310787	BM-Yoga	0	0	Yoga Walnuss 600 (C)	Yoga Walnuss 600 (C)	1|0|0|0|0
1752	4250755310794	BM-Yoga	0	0	Yoga Walnuss 800 (C)	Yoga Walnuss 800 (C)	2|0|0|0|0
1753	4250755398266	Montage	99	18	Wandprofil Rav28/30	Wandprofil Rav28/30	189|53|24|13|3
1754	4250755388700	Ersaetzteile	19967	2	Ersatzteile Wandprofil	Ersatzteile Wandprofil	29|10|6|3|0
1755	4250755310800	BM-Moment	0	0	Moment white 1200	Moment weiß 1200	0|0|0|0|0
1756	4250755310817	BM-Moment	0	0	Moment grey1200	Moment Anthrazit1200	0|0|0|0|0
1757	4250755331621	WB-Gussmar	30	0	Colossum19 900 matt Weiß	Colossum19 900 matt Weiß	7|5|4|4|2
1758	4250755331652	WB-Gussmar	1	0	Colossum19 1200-2 matt Anthrazit	Colossum19 1200-2 matt Anthrazit	12|7|1|1|0
1759	4250755333564	WC-Toilet+Bidet	20	0	WCD501C -Aachen501 502 176T	UF-1312	0|0|0|0|0
1760	4250755333557	WC-Toilet+Bidet	20	0	WCD501B -Aachen501 502 176T	UF-1129B	0|0|0|0|0
1761	4250755333540	WC-Toilet+Bidet	20	0	WCD306B -Aachen106 306	UF-1307B	0|0|0|0|0
1762	4250755333533	WC-Toilet+Bidet	56	0	WCD304 -Aachen304T 176T 3178/309 501 502	UF-019	0|0|0|0|0
1763	4250755333526	WC-Toilet+Bidet	0	0	WCD807 -Aachen807D	UF-808	0|0|0|0|0
1764	4250755333519	WC-Toilet+Bidet	20	0	WCD107 -Aachen107	UF-1146	0|0|0|0|0
1765	4250755331607	WB-Gussmar	6	0	Colossum19 700 matt weiß	Colossum19 700 matt weiß	18|3|1|1|0
1766	4250755331645	WB-Gussmar	5	0	Colossum19 1200-2 matt weiß	Colossum19 1200-2 matt Weiss	30|10|7|1|0
1767	4250755326276	DS-Duschkopf	21	0	Duschkopf Rund 200x2	TBD	2|0|0|0|0
1768	4250755326283	DS-Duschkopf	23	0	Duschkopf Quadrat 200x2	TBD	0|0|0|0|0
1769	4250755326290	DS-Duschkopf	24	0	Duschkopf Rund 250x2	TBD	0|0|0|0|0
1770	4250755326306	DS-Duschkopf	23	0	Duschkopf Quadrat 250x2	TBD	1|0|0|0|0
1771	4250755326313	DS-Duschkopf	14	0	Duschkopf Rund 300x2	TBD	2|1|0|0|0
1772	4250755326320	DS-Duschkopf	15	0	Duschkopf Quadrat 300x2	TBD	1|0|0|0|0
1773	4250755326337	DS-Duschkopf	16	0	Duschkopf Rund 400x2	TBD	3|2|1|1|0
1774	4250755326344	DS-Duschkopf	19	0	Duschkopf Quadrat 400x2	TBD	0|0|0|0|0
1775	4250755326351	DS-Duschkopf	0	0	Duschsystem1 CBA039-1 ohne duschkopf	CBA039-1	6|2|0|0|0
1776	4250755326368	DS-Duschkopf	7	0	Duschsystem2 CBA221-2 ohne duschkopf	CBA221-2	7|3|1|1|0
1777	4250755333496	WC-Toilet+Bidet	0	0	Spülkasten zum Aachen179T	TBD	0|0|0|0|0
1779	4250755363332	DS-Duschkopf	0	0	DSN-7202 silber	7202	0|0|0|0|0
1780	4250755363349	DS-Duschkopf	0	0	DSN-7202 weiss	7202CW	0|0|0|0|0
1781	4250755331614	WB-Gussmar	8	0	Colossum19 700 matt Anthrazit	Colossum19 700 matt Anthrazit	10|4|1|0|0
1782	4250755331638	WB-Gussmar	2	0	Colossum19 900 matt Anthrazit	Colossum19 900 matt Anthrazit	16|3|0|0|0
1783	4250755331713	WB-Gussmar	9	0	Colossum802 matt Weiß	Colossum802 matt Weiß	1|0|0|0|0
1784	7777777777770	N.A.	96	0	Lieferkosten	TBD	4|4|2|0|0
1785	4250755329413	WP-Badewanne	6	0	Vicenza902-OA	Vicenza902-OA	1|0|0|0|0
1786	4250755331737	WB-Gussmar	5	1	Colossum804 matt Weiß	TBD	14|2|2|1|1
1787	4250755329406	WP-Badewanne	5	0	Vicenza901-OA	Vicenza901-OA	0|0|0|0|0
1788	4250755331751	WB-Gussmar	5	0	Colossum6028 matt Weiß	TBD	2|1|1|0|0
1789	4250755331775	WB-Gussmar	22	0	Colossum806 matt Weiß	TBD	1|0|0|0|0
1790	4250755331799	WB-Gussmar	4	0	Colossum809 matt Weiß	TBD	11|2|1|0|0
1791	4250755336954	ZUB	37	2	WH01 450 black	TBD	48|25|17|7|2
1792	4250755336961	ZUB	55	0	WH01 500 black	TBD	18|9|2|0|0
1793	4250755336978	ZUB	24	0	WH02-450 black	TBD	10|2|0|0|0
1794	4250755336985	ZUB	48	0	WH02-500 black	TBD	6|4|1|0|0
1795	4250755331676	WB-Gussmar	7	0	Colossum806	TBD	0|0|0|0|0
1796	4250755331768	WB-Gussmar	0	0	Colossum6028 Matt Antrazit	TBD	2|0|0|0|0
1797	4250755388571	Ersaetzteile	19	0	Geoma08 Abdeckung	TBD	3|1|0|0|0
1798	4250755388588	Ersaetzteile	20	0	Abdeckung zu Geoma06	TBD	0|0|0|0|0
1799	4250755388595	Ersaetzteile	20	0	Abdeckung zu Geoma04	TBD	3|1|0|0|0
1800	4250755388601	Ersaetzteile	22	1	Abdeckung zu Colossum19 50&60	TBD	5|2|0|0|0
1801	4250755388618	Ersaetzteile	40	0	Abdeckung zu Colossum19 70-120	TBD	0|0|0|0|0
1802	4250755388625	Ersaetzteile	40	0	Abdeckung zu Colossum810	TBD	0|0|0|0|0
1803	4250755388632	Ersaetzteile	10000	0	Schrauben	TBD	0|0|0|0|0
1804	4250755388649	Ersaetzteile	237	0	Abdeckkappe-Cortona 1408	TBD	13|3|2|1|1
1805	4250755388656	Ersaetzteile	20	0	Bodenbefestigung Bremen	TBD	0|0|0|0|0
1807	4250755388663	Ersaetzteile	99930	0	Ersatzteile Andere	TBD	0|0|0|0|0
1808	4250755331805	WB-Gussmar	7	0	Colossum809 matt Anthrazit	TBD	6|5|4|0|0
1809	4250755325675	WP-Cortona	47	0	Cortona116R	DWA116-130 R	21|6|3|2|0
1810	4250755325668	WP-Cortona	23	0	Cortona116L	DWA116-130 L	33|8|4|2|0
1811	4250755331003	WB-Gussmar	58	0	Colossum02 800	15A800	2|1|0|0|0
1812	4250755331393	WB-Gussmar	20	0	Colossum12-750	TBD	0|0|0|0|0
1813	4250755335964	Ersaetzteile	20	0	Montagerahmen SF Rechteck XL 100/160 Universal	TBD	0|0|0|0|0
1814	4250755388687	Ersaetzteile	353	10	Eckverbindung Rav24/30	Eckverbindung Rav24/30	102|28|12|5|3
1815	4250755388670	Ersaetzteile	35	0	Montage Rav56 ST 	Montage Rav56 ST 	0|0|0|0|0
1816	4250755388694	Ersaetzteile	19854	13	Ersatzteile Plastikteile	Ersatzteile Plastikteile	72|30|16|13|3
1817	4250755388717	Ersaetzteile	19971	2	Ersatzteile Glas	Ersatzteile Glas	18|9|6|1|0
1818	4250755388878	Ersaetzteile	20	0	Rahmenalu-D009	TBD	0|0|0|0|0
1819	4250755326375	DS-Duschkopf	12	0	Duschkopf CBA039-1	Duschkopf CBA039-1	4|2|0|0|0
1820	4250755326382	DS-Duschkopf	15	0	Duschkopf CBA221-2	Duschkopf CBA221-2	0|0|0|0|0
1821	4250755388724	Ersaetzteile	50	0	Stabilisator Rav30	TBD	0|0|0|0|0
1822	4250755388731	Ersaetzteile	30	0	Stabilisator Kurz Rav1-6	TBD	0|0|0|0|0
1823	4250755388748	Ersaetzteile	30	0	Stabilisator mitte Rav1-6	TBD	0|0|0|0|0
1824	4250755388755	Ersaetzteile	50	0	Stabilisator lange Rav1-6	TBD	0|0|0|0|0
1825	4250755388762	Ersaetzteile	19927	5	Ersatzteile Metallteile	Ersätzteile Metallteile	61|20|15|5|2
1826	4250755335971	MEPA	10	0	MEPA für Waschbecken Vorandelement	TBD	0|0|0|0|0
1827	4250755331669	WB-Gussmar	1	0	Colossum804	Colossum804	0|0|0|0|0
1828	4250755331683	WB-Gussmar	0	0	Colossum809	TBD	0|0|0|0|0
1829	4250755331690	WB-Gussmar	0	0	Colossum831	TBD	0|0|0|0|0
1830	4250755331706	WB-Gussmar	0	0	Colossum11-1520	Colossum11-1520	0|0|0|0|0
1831	4250755331720	WB-Gussmar	6	0	Colossum820	Colossum820	0|0|0|0|0
1832	4250755331744	WB-Gussmar	0	0	Colossum804 matt Anthrazit	Colossum804 matt Anthrazit	0|0|0|0|0
1833	4250755331782	WB-Gussmar	10	0	Colossum806 matt Anthrazit	Colossum806 matt Anthrazit	0|0|0|0|0
1834	4250755331812	WB-Gussmar	0	0	Colossum201-1520 matt Anthrazit	Colossum201-1520 matt Anthrazit	0|0|0|0|0
1835	4250755363080	Armatur-WA	17	0	Cascada1-51001	Stehende Armatur 51001-1	1|0|0|0|0
1836	4250755363097 	Armatur-WA	17	0	Cascada2-61021-A	Stehende Armatur 61021-A	1|0|0|0|0
1837	4250755332574	WB-Keramik	7	1	Brüssel858 matt weiß	8858 matt weiß	15|4|3|2|1
1838	4250755332581	WB-Keramik	-1	1	Brüssel858 matt schwarz	8858 matt schwarz	23|10|7|1|0
1839	4250755363141	BM-Spiegel-LED	11	1	Spiegel Luz 400x600	L2836G60-LB2M 400x600	4|3|2|2|1
1840	4250755363103	DS-Duschkopf	29	0	Duschsystem3 4109A-1	4109A-1	1|0|0|0|0
1841	4250755363110	Armatur-WA	7	2	WA112 schwartz	M2112M	41|17|7|6|2
1842	4250755363127	Armatur-WA	14	1	WA112 weiß	M2112	11|5|2|0|0
1843	4250755363134	Armatur-WA	18	0	WA118	M2118	6|2|1|0|0
1844	4250755363158	BM-Spiegel-LED	38	0	Spiegel Luz 600x800/800x600	L2836HJ-LB2M 600x800/800x600	11|1|1|1|0
1845	4250755363165	BM-Spiegel-LED	6	0	Spiegel Luz 900x700	L2836K-LB2M 900x700	9|3|2|1|0
1846	4250755363172	BM-Spiegel-LED	24	0	Spiegel Luz 1000x700	L2836L-LB2M 1000x700	1|0|0|0|0
1847	4250755363189	BM-Spiegel-LED	6	1	Spiegel Luz 1200x700	L2836M-LB2M 1200x700	9|6|5|3|0
1848	4250755363196	BM-Spiegel-LED	13	0	Spiegel Luz 1400x700	L2836N-LB2M 1400x700	2|0|0|0|0
1849	4250755364001 	Heizung-FH	8	0	FH-100x50W	TBD	2|1|0|0|0
1850	4250755364018 	Heizung-FH	6	0	FH-100x50A	TBD	5|3|2|2|0
1851	4250755364025 	Heizung-FH	10	0	FH-120x50W	TBD	0|0|0|0|0
1852	4250755364032 	Heizung-FH	9	0	FH-120x50A	TBD	1|1|1|1|0
